year,quarter,dest,origin,origin_state,origin_city_market_id,passengers_sampled,passengers_est,round_trip_share
2023,2,FAR,HOU,TX,31453,6.0,60,0.667
2023,2,FAR,JAN,MS,32448,6.0,60,0.667
2023,2,FAR,MAF,TX,33158,6.0,60,0.333
2023,2,FAR,BIL,MT,30620,5.0,50,0.8
2023,2,FAR,CHA,TN,30980,5.0,50,0.6
2023,2,FAR,CPR,WY,31122,5.0,50,0.6
2023,2,FAR,CRP,TX,31140,5.0,50,0.4
2023,2,FAR,DRO,CO,30285,5.0,50,0.6
2023,2,FAR,FAI,AK,31517,5.0,50,0.4
2023,2,FAR,GGG,TX,31905,5.0,50,0.6
2023,2,FAR,GPT,MS,31973,5.0,50,0.6
2023,2,FAR,ILM,NC,32323,5.0,50,0.4
2023,2,FAR,MYR,SC,31135,5.0,50,0.6
2023,2,FAR,PVD,RI,30721,5.0,50,1.0
2023,2,FAR,RDM,OR,34489,5.0,50,0.8
2023,2,FAR,SWO,OK,35074,5.0,50,1.0
2023,2,FAR,TVC,MI,35380,5.0,50,0.6
2023,2,FAR,VPS,FL,31504,5.0,50,0.2
2023,2,FAR,ACV,CA,30157,4.0,40,1.0
2023,2,FAR,BRO,TX,30747,4.0,40,0.25
2023,2,FAR,BTR,LA,30781,4.0,40,1.0
2023,2,FAR,ECP,FL,31481,4.0,40,0.25
2023,2,FAR,EVV,IN,31612,4.0,40,0.5
2023,2,FAR,FSD,SD,31775,4.0,40,0.25
2023,2,FAR,GNV,FL,31953,4.0,40,0.5
2023,2,FAR,JFK,NY,31703,4.0,40,0.0
2023,2,FAR,KOA,HI,32758,4.0,40,0.5
2023,2,FAR,MBS,MI,33184,4.0,40,0.75
2023,2,FAR,MDW,IL,30977,4.0,40,0.75
2023,2,FAR,MFR,OR,33264,4.0,40,0.5
2023,2,FAR,ROA,VA,34574,4.0,40,0.5
2023,2,FAR,SBP,CA,34236,4.0,40,0.75
2023,2,FAR,SHV,LA,30476,4.0,40,0.75
2023,2,FAR,TLH,FL,35249,4.0,40,0.75
2023,2,FAR,ABE,PA,30135,3.0,30,1.0
2023,2,FAR,AMA,TX,30279,3.0,30,0.667
2023,2,FAR,ASE,CO,30372,3.0,30,0.333
2023,2,FAR,BGR,ME,30581,3.0,30,0.333
2023,2,FAR,DEC,IL,31288,3.0,30,0.667
2023,2,FAR,HPN,NY,31703,3.0,30,0.667
2023,2,FAR,MRY,CA,34922,3.0,30,0.667
2023,2,FAR,OGG,HI,33830,3.0,30,0.667
2023,2,FAR,RKS,WY,34543,3.0,30,0.667
2023,2,FAR,SAF,NM,34674,3.0,30,0.667
2023,2,FAR,SRQ,FL,34986,3.0,30,0.333
2023,2,FAR,YUM,AZ,33785,3.0,30,0.333
2023,2,FAR,ABI,TX,30136,2.0,20,1.0
2023,2,FAR,ABY,GA,30146,2.0,20,0.5
2023,2,FAR,ACT,TX,30155,2.0,20,0.0
2023,2,FAR,AEX,LA,30185,2.0,20,0.5
2023,2,FAR,AGS,GA,30208,2.0,20,0.5
2023,2,FAR,AZO,MI,30469,2.0,20,0.5
2023,2,FAR,BFL,CA,30561,2.0,20,1.0
2023,2,FAR,BGM,NY,30577,2.0,20,0.5
2023,2,FAR,BLI,WA,30666,2.0,20,0.0
2023,2,FAR,CAK,OH,30647,2.0,20,0.5
2023,2,FAR,CMI,IL,31067,2.0,20,1.0
2023,2,FAR,COU,MO,32474,2.0,20,0.5
2023,2,FAR,DAB,FL,31252,2.0,20,0.5
2023,2,FAR,ELM,NY,31537,2.0,20,1.0
2023,2,FAR,EYW,FL,31624,2.0,20,0.5
2023,2,FAR,FSM,AR,31778,2.0,20,0.5
2023,2,FAR,HLN,MT,32156,2.0,20,1.0
2023,2,FAR,LAR,WY,32888,2.0,20,0.5
2023,2,FAR,MGM,AL,33277,2.0,20,1.0
2023,2,FAR,MLB,FL,33360,2.0,20,0.5
2023,2,FAR,OAJ,NC,33795,2.0,20,0.5
2023,2,FAR,OAK,CA,32457,2.0,20,0.5
2023,2,FAR,RIW,WY,34534,2.0,20,0.0
2023,2,FAR,SCE,PA,34711,2.0,20,0.5
2023,2,FAR,SJT,TX,34842,2.0,20,1.0
2023,2,FAR,SPI,IL,34952,2.0,20,1.0
2023,2,FAR,TXK,AR,35401,2.0,20,0.0
2023,2,FAR,TYR,TX,35411,2.0,20,0.5
2023,2,FAR,ALO,IA,30268,1.0,10,1.0
2023,2,FAR,AVP,PA,30434,1.0,10,0.0
2023,2,FAR,BET,AK,30113,1.0,10,1.0
2023,2,FAR,BIH,CA,30617,1.0,10,0.0
2023,2,FAR,BPT,TX,30728,1.0,10,1.0
2023,2,FAR,CHO,VA,30990,1.0,10,1.0
2023,2,FAR,CLL,TX,31049,1.0,10,0.0
2023,2,FAR,CNY,UT,31092,1.0,10,1.0
2023,2,FAR,CRW,WV,31146,1.0,10,0.0
2023,2,FAR,CWA,WI,30424,1.0,10,1.0
2023,2,FAR,ENA,AK,31555,1.0,10,0.0
2023,2,FAR,ERI,PA,31577,1.0,10,1.0
2023,2,FAR,EWN,NC,31617,1.0,10,1.0
2023,2,FAR,FAY,NC,31641,1.0,10,0.0
2023,2,FAR,FLG,AZ,31695,1.0,10,1.0
2023,2,FAR,FLO,SC,31699,1.0,10,0.0
2023,2,FAR,GCC,WY,31865,1.0,10,0.0
2023,2,FAR,GCK,KS,31867,1.0,10,1.0
2023,2,FAR,GRK,TX,31982,1.0,10,1.0
2023,2,FAR,HDN,CO,34699,1.0,10,1.0
2023,2,FAR,JLN,MO,32511,1.0,10,1.0
2023,2,FAR,JMS,ND,32519,1.0,10,0.0
2023,2,FAR,JNU,AK,32523,1.0,10,0.0
2023,2,FAR,LAW,OK,32891,1.0,10,1.0
2023,2,FAR,LBF,NE,32899,1.0,10,0.0
2023,2,FAR,LSE,WI,33076,1.0,10,0.0
2023,2,FAR,LWS,ID,33127,1.0,10,1.0
2023,2,FAR,LYH,VA,33139,1.0,10,0.0
2023,2,FAR,MHT,NH,30721,1.0,10,1.0
2023,2,FAR,MOB,AL,30562,1.0,10,0.0
2023,2,FAR,MQT,MI,33459,1.0,10,1.0
2023,2,FAR,MTJ,CO,33502,1.0,10,1.0
2023,2,FAR,OTH,OR,33964,1.0,10,0.0
2023,2,FAR,PLN,MI,34150,1.0,10,0.0
2023,2,FAR,PRC,AZ,34237,1.0,10,1.0
2023,2,FAR,PUB,CO,34288,1.0,10,1.0
2023,2,FAR,RDD,CA,33792,1.0,10,0.0
2023,2,FAR,RHI,WI,34520,1.0,10,1.0
2023,2,FAR,TBN,MO,35138,1.0,10,1.0
2023,2,FAR,VEL,UT,35582,1.0,10,1.0
2023,2,FAR,VLD,GA,35550,1.0,10,1.0
2023,2,FAR,XWA,ND,32389,1.0,10,0.0
2023,2,MOT,MSP,MN,31650,151.0,1510,0.742
2023,2,MOT,LAS,NV,32211,137.0,1370,0.314
2023,2,MOT,DEN,CO,30325,105.0,1050,0.686
2023,2,MOT,AZA,AZ,30466,104.0,1040,0.192
2023,2,MOT,PHX,AZ,30466,49.0,490,0.367
2023,2,MOT,IAH,TX,31453,47.0,470,0.596
2023,2,MOT,DFW,TX,30194,45.0,450,0.444
2023,2,MOT,ATL,GA,30397,39.0,390,0.667
2023,2,MOT,LAX,CA,32575,31.0,310,0.387
2023,2,MOT,SAT,TX,33214,31.0,310,0.548
2023,2,MOT,MCI,MO,33198,27.0,270,0.63
2023,2,MOT,BWI,MD,30852,25.0,250,0.16
2023,2,MOT,ORD,IL,30977,25.0,250,0.68
2023,2,MOT,SEA,WA,30559,24.0,240,0.583
2023,2,MOT,DTW,MI,31295,21.0,210,0.714
2023,2,MOT,MCO,FL,31454,21.0,210,0.524
2023,2,MOT,PDX,OR,34057,20.0,200,0.65
2023,2,MOT,SAN,CA,33570,20.0,200,0.55
2023,2,MOT,STL,MO,31123,20.0,200,0.55
2023,2,MOT,CLT,NC,31057,19.0,190,0.684
2023,2,MOT,SMF,CA,33192,19.0,190,0.632
2023,2,MOT,OMA,NE,33316,18.0,180,0.722
2023,2,MOT,BNA,TN,30693,17.0,170,0.647
2023,2,MOT,RDU,NC,34492,17.0,170,0.706
2023,2,MOT,DCA,VA,30852,16.0,160,0.625
2023,2,MOT,LGA,NY,31703,16.0,160,0.562
2023,2,MOT,TPA,FL,33195,16.0,160,0.625
2023,2,MOT,BOI,ID,30713,15.0,150,0.667
2023,2,MOT,OKC,OK,33851,15.0,150,0.6
2023,2,MOT,IND,IN,32337,14.0,140,0.929
2023,2,MOT,AUS,TX,30423,13.0,130,0.692
2023,2,MOT,BOS,MA,30721,13.0,130,0.538
2023,2,MOT,CLE,OH,30647,13.0,130,0.615
2023,2,MOT,IAD,VA,30852,13.0,130,0.615
2023,2,MOT,SHV,LA,30476,13.0,130,0.615
2023,2,MOT,SLC,UT,34614,13.0,130,0.692
2023,2,MOT,TUL,OK,34653,13.0,130,0.846
2023,2,MOT,JAX,FL,31136,12.0,120,0.75
2023,2,MOT,MSY,LA,33495,12.0,120,0.25
2023,2,MOT,PIT,PA,30198,12.0,120,1.0
2023,2,MOT,MKE,WI,33342,11.0,110,0.545
2023,2,MOT,PHL,PA,34100,11.0,110,0.545
2023,2,MOT,BDL,CT,30529,10.0,100,0.7
2023,2,MOT,CMH,OH,31066,10.0,100,0.9
2023,2,MOT,ELP,TX,30615,10.0,100,0.3
2023,2,MOT,GRR,MI,31986,10.0,100,0.6
2023,2,MOT,SJC,CA,32457,10.0,100,0.5
2023,2,MOT,FLL,FL,32467,9.0,90,0.667
2023,2,MOT,MDW,IL,30977,9.0,90,0.667
2023,2,MOT,SFO,CA,32457,9.0,90,0.778
2023,2,MOT,EWR,NJ,31703,8.0,80,0.75
2023,2,MOT,TUS,AZ,30436,8.0,80,0.5
2023,2,MOT,ABQ,NM,30140,7.0,70,0.571
2023,2,MOT,DSM,IA,31423,7.0,70,0.571
2023,2,MOT,GEG,WA,31884,7.0,70,0.857
2023,2,MOT,MAF,TX,33158,7.0,70,0.571
2023,2,MOT,MEM,TN,33244,7.0,70,1.0
2023,2,MOT,MIA,FL,32467,7.0,70,0.286
2023,2,MOT,ORF,VA,33667,7.0,70,0.429
2023,2,MOT,BFL,CA,30561,6.0,60,0.167
2023,2,MOT,FAT,CA,31638,6.0,60,0.0
2023,2,MOT,GRB,WI,31977,6.0,60,0.667
2023,2,MOT,MSN,WI,33485,6.0,60,0.833
2023,2,MOT,PSC,WA,34252,6.0,60,0.667
2023,2,MOT,SNA,CA,32575,6.0,60,0.5
2023,2,MOT,XWA,ND,32389,6.0,60,0.0
2023,2,MOT,ANC,AK,30299,5.0,50,0.8
2023,2,MOT,HSV,AL,30255,5.0,50,0.4
