port,state,port_code,date,measure,value
Portal,North Dakota,3403,2022-04-01,Bus Passengers,72
Portal,North Dakota,3403,2022-05-01,Bus Passengers,113
Portal,North Dakota,3403,2022-06-01,Bus Passengers,122
Portal,North Dakota,3403,2022-07-01,Bus Passengers,80
Portal,North Dakota,3403,2022-08-01,Bus Passengers,487
Portal,North Dakota,3403,2022-09-01,Bus Passengers,265
Portal,North Dakota,3403,2022-10-01,Bus Passengers,292
Portal,North Dakota,3403,2022-11-01,Bus Passengers,359
Portal,North Dakota,3403,2022-12-01,Bus Passengers,47
Portal,North Dakota,3403,2023-01-01,Bus Passengers,39
Portal,North Dakota,3403,2023-02-01,Bus Passengers,281
Portal,North Dakota,3403,2023-03-01,Bus Passengers,104
Portal,North Dakota,3403,2023-04-01,Bus Passengers,165
Portal,North Dakota,3403,2023-05-01,Bus Passengers,426
Portal,North Dakota,3403,2023-06-01,Bus Passengers,366
Portal,North Dakota,3403,2023-07-01,Bus Passengers,335
Portal,North Dakota,3403,2023-08-01,Bus Passengers,37
Portal,North Dakota,3403,2023-09-01,Bus Passengers,308
Portal,North Dakota,3403,2023-10-01,Bus Passengers,470
Portal,North Dakota,3403,2023-11-01,Bus Passengers,362
Portal,North Dakota,3403,2023-12-01,Bus Passengers,56
Portal,North Dakota,3403,2024-01-01,Bus Passengers,192
Portal,North Dakota,3403,2024-02-01,Bus Passengers,122
Portal,North Dakota,3403,2024-03-01,Bus Passengers,249
Portal,North Dakota,3403,2024-04-01,Bus Passengers,268
Portal,North Dakota,3403,2024-05-01,Bus Passengers,227
Portal,North Dakota,3403,2024-06-01,Bus Passengers,244
Portal,North Dakota,3403,2024-07-01,Bus Passengers,343
Portal,North Dakota,3403,2024-08-01,Bus Passengers,380
Portal,North Dakota,3403,2024-09-01,Bus Passengers,283
Portal,North Dakota,3403,2024-10-01,Bus Passengers,460
Portal,North Dakota,3403,2024-11-01,Bus Passengers,410
Portal,North Dakota,3403,2024-12-01,Bus Passengers,47
Portal,North Dakota,3403,2025-01-01,Bus Passengers,136
Portal,North Dakota,3403,2025-02-01,Bus Passengers,153
Portal,North Dakota,3403,2025-03-01,Bus Passengers,221
Portal,North Dakota,3403,2025-04-01,Bus Passengers,44
Portal,North Dakota,3403,2025-05-01,Bus Passengers,208
Portal,North Dakota,3403,2025-06-01,Bus Passengers,105
Portal,North Dakota,3403,2025-07-01,Bus Passengers,169
Portal,North Dakota,3403,2025-08-01,Bus Passengers,79
Portal,North Dakota,3403,2025-09-01,Bus Passengers,63
Portal,North Dakota,3403,2025-11-01,Bus Passengers,176
Portal,North Dakota,3403,2025-12-01,Bus Passengers,98
Portal,North Dakota,3403,2026-01-01,Bus Passengers,90
Portal,North Dakota,3403,2026-03-01,Bus Passengers,14
Portal,North Dakota,3403,2026-04-01,Bus Passengers,138
Portal,North Dakota,3403,2026-05-01,Bus Passengers,387
Portal,North Dakota,3403,2026-06-01,Bus Passengers,42
Portal,North Dakota,3403,2026-07-01,Bus Passengers,108
Portal,North Dakota,3403,2019-01-01,Buses,5
Portal,North Dakota,3403,2019-02-01,Buses,7
Portal,North Dakota,3403,2019-03-01,Buses,9
Portal,North Dakota,3403,2019-04-01,Buses,6
Portal,North Dakota,3403,2019-05-01,Buses,6
Portal,North Dakota,3403,2019-06-01,Buses,6
Portal,North Dakota,3403,2019-07-01,Buses,8
Portal,North Dakota,3403,2019-08-01,Buses,13
Portal,North Dakota,3403,2019-09-01,Buses,15
Portal,North Dakota,3403,2019-10-01,Buses,11
Portal,North Dakota,3403,2019-11-01,Buses,9
Portal,North Dakota,3403,2019-12-01,Buses,4
Portal,North Dakota,3403,2020-01-01,Buses,5
Portal,North Dakota,3403,2020-02-01,Buses,5
Portal,North Dakota,3403,2020-03-01,Buses,6
Portal,North Dakota,3403,2021-12-01,Buses,1
Portal,North Dakota,3403,2022-04-01,Buses,2
Portal,North Dakota,3403,2022-05-01,Buses,5
Portal,North Dakota,3403,2022-06-01,Buses,3
Portal,North Dakota,3403,2022-07-01,Buses,3
Portal,North Dakota,3403,2022-08-01,Buses,11
Portal,North Dakota,3403,2022-09-01,Buses,9
Portal,North Dakota,3403,2022-10-01,Buses,7
Portal,North Dakota,3403,2022-11-01,Buses,9
Portal,North Dakota,3403,2022-12-01,Buses,2
Portal,North Dakota,3403,2023-01-01,Buses,1
Portal,North Dakota,3403,2023-02-01,Buses,7
Portal,North Dakota,3403,2023-03-01,Buses,4
Portal,North Dakota,3403,2023-04-01,Buses,4
Portal,North Dakota,3403,2023-05-01,Buses,10
Portal,North Dakota,3403,2023-06-01,Buses,8
Portal,North Dakota,3403,2023-07-01,Buses,9
Portal,North Dakota,3403,2023-08-01,Buses,1
Portal,North Dakota,3403,2023-09-01,Buses,9
Portal,North Dakota,3403,2023-10-01,Buses,12
Portal,North Dakota,3403,2023-11-01,Buses,8
Portal,North Dakota,3403,2023-12-01,Buses,1
Portal,North Dakota,3403,2024-01-01,Buses,6
Portal,North Dakota,3403,2024-02-01,Buses,3
Portal,North Dakota,3403,2024-03-01,Buses,7
Portal,North Dakota,3403,2024-04-01,Buses,6
Portal,North Dakota,3403,2024-05-01,Buses,6
Portal,North Dakota,3403,2024-06-01,Buses,7
Portal,North Dakota,3403,2024-07-01,Buses,9
Portal,North Dakota,3403,2024-08-01,Buses,9
Portal,North Dakota,3403,2024-09-01,Buses,9
Portal,North Dakota,3403,2024-10-01,Buses,10
Portal,North Dakota,3403,2024-11-01,Buses,10
Portal,North Dakota,3403,2024-12-01,Buses,1
Portal,North Dakota,3403,2025-01-01,Buses,4
Portal,North Dakota,3403,2025-02-01,Buses,5
Portal,North Dakota,3403,2025-03-01,Buses,9
Portal,North Dakota,3403,2025-04-01,Buses,3
Portal,North Dakota,3403,2025-05-01,Buses,5
Portal,North Dakota,3403,2025-06-01,Buses,2
Portal,North Dakota,3403,2025-07-01,Buses,4
Portal,North Dakota,3403,2025-08-01,Buses,2
Portal,North Dakota,3403,2025-09-01,Buses,2
Portal,North Dakota,3403,2025-11-01,Buses,5
Portal,North Dakota,3403,2025-12-01,Buses,7
Portal,North Dakota,3403,2026-01-01,Buses,3
Portal,North Dakota,3403,2026-03-01,Buses,1
Portal,North Dakota,3403,2026-04-01,Buses,3
Portal,North Dakota,3403,2026-05-01,Buses,10
Portal,North Dakota,3403,2026-06-01,Buses,1
Portal,North Dakota,3403,2026-07-01,Buses,3
Portal,North Dakota,3403,2019-01-01,Personal Vehicle Passengers,7281
Portal,North Dakota,3403,2019-02-01,Personal Vehicle Passengers,6697
Portal,North Dakota,3403,2019-03-01,Personal Vehicle Passengers,7633
Portal,North Dakota,3403,2019-04-01,Personal Vehicle Passengers,10153
Portal,North Dakota,3403,2019-05-01,Personal Vehicle Passengers,10980
Portal,North Dakota,3403,2019-06-01,Personal Vehicle Passengers,13941
Portal,North Dakota,3403,2019-07-01,Personal Vehicle Passengers,21716
Portal,North Dakota,3403,2019-08-01,Personal Vehicle Passengers,21744
Portal,North Dakota,3403,2019-09-01,Personal Vehicle Passengers,11892
Portal,North Dakota,3403,2019-10-01,Personal Vehicle Passengers,11458
Portal,North Dakota,3403,2019-11-01,Personal Vehicle Passengers,9534
Portal,North Dakota,3403,2019-12-01,Personal Vehicle Passengers,9524
Portal,North Dakota,3403,2020-01-01,Personal Vehicle Passengers,6796
Portal,North Dakota,3403,2020-02-01,Personal Vehicle Passengers,7809
Portal,North Dakota,3403,2020-03-01,Personal Vehicle Passengers,4391
Portal,North Dakota,3403,2020-04-01,Personal Vehicle Passengers,882
Portal,North Dakota,3403,2020-05-01,Personal Vehicle Passengers,1229
Portal,North Dakota,3403,2020-06-01,Personal Vehicle Passengers,1324
Portal,North Dakota,3403,2020-07-01,Personal Vehicle Passengers,1412
Portal,North Dakota,3403,2020-08-01,Personal Vehicle Passengers,2018
Portal,North Dakota,3403,2020-09-01,Personal Vehicle Passengers,1648
Portal,North Dakota,3403,2020-10-01,Personal Vehicle Passengers,1468
Portal,North Dakota,3403,2020-11-01,Personal Vehicle Passengers,1230
Portal,North Dakota,3403,2020-12-01,Personal Vehicle Passengers,1084
Portal,North Dakota,3403,2021-01-01,Personal Vehicle Passengers,1273
Portal,North Dakota,3403,2021-02-01,Personal Vehicle Passengers,1004
Portal,North Dakota,3403,2021-03-01,Personal Vehicle Passengers,1350
Portal,North Dakota,3403,2021-04-01,Personal Vehicle Passengers,1458
Portal,North Dakota,3403,2021-05-01,Personal Vehicle Passengers,1798
Portal,North Dakota,3403,2021-06-01,Personal Vehicle Passengers,1973
Portal,North Dakota,3403,2021-07-01,Personal Vehicle Passengers,2524
Portal,North Dakota,3403,2021-08-01,Personal Vehicle Passengers,3904
Portal,North Dakota,3403,2021-09-01,Personal Vehicle Passengers,3448
Portal,North Dakota,3403,2021-10-01,Personal Vehicle Passengers,3991
Portal,North Dakota,3403,2021-11-01,Personal Vehicle Passengers,4476
Portal,North Dakota,3403,2021-12-01,Personal Vehicle Passengers,5239
Portal,North Dakota,3403,2022-01-01,Personal Vehicle Passengers,2913
Portal,North Dakota,3403,2022-02-01,Personal Vehicle Passengers,3223
Portal,North Dakota,3403,2022-03-01,Personal Vehicle Passengers,3848
Portal,North Dakota,3403,2022-04-01,Personal Vehicle Passengers,6568
Portal,North Dakota,3403,2022-05-01,Personal Vehicle Passengers,8099
Portal,North Dakota,3403,2022-06-01,Personal Vehicle Passengers,9838
Portal,North Dakota,3403,2022-07-01,Personal Vehicle Passengers,14981
Portal,North Dakota,3403,2022-08-01,Personal Vehicle Passengers,15278
Portal,North Dakota,3403,2022-09-01,Personal Vehicle Passengers,10037
Portal,North Dakota,3403,2022-10-01,Personal Vehicle Passengers,11061
Portal,North Dakota,3403,2022-11-01,Personal Vehicle Passengers,7770
Portal,North Dakota,3403,2022-12-01,Personal Vehicle Passengers,6799
Portal,North Dakota,3403,2023-01-01,Personal Vehicle Passengers,5635
Portal,North Dakota,3403,2023-02-01,Personal Vehicle Passengers,6132
Portal,North Dakota,3403,2023-03-01,Personal Vehicle Passengers,6374
Portal,North Dakota,3403,2023-04-01,Personal Vehicle Passengers,8034
Portal,North Dakota,3403,2023-05-01,Personal Vehicle Passengers,10158
Portal,North Dakota,3403,2023-06-01,Personal Vehicle Passengers,13029
Portal,North Dakota,3403,2023-07-01,Personal Vehicle Passengers,18651
Portal,North Dakota,3403,2023-08-01,Personal Vehicle Passengers,19487
Portal,North Dakota,3403,2023-09-01,Personal Vehicle Passengers,12631
Portal,North Dakota,3403,2023-10-01,Personal Vehicle Passengers,12363
Portal,North Dakota,3403,2023-11-01,Personal Vehicle Passengers,9334
Portal,North Dakota,3403,2023-12-01,Personal Vehicle Passengers,8407
Portal,North Dakota,3403,2024-01-01,Personal Vehicle Passengers,6472
Portal,North Dakota,3403,2024-02-01,Personal Vehicle Passengers,7203
Portal,North Dakota,3403,2024-03-01,Personal Vehicle Passengers,7794
Portal,North Dakota,3403,2024-04-01,Personal Vehicle Passengers,9086
Portal,North Dakota,3403,2024-05-01,Personal Vehicle Passengers,11008
Portal,North Dakota,3403,2024-06-01,Personal Vehicle Passengers,14442
Portal,North Dakota,3403,2024-07-01,Personal Vehicle Passengers,19235
Portal,North Dakota,3403,2024-08-01,Personal Vehicle Passengers,21061
Portal,North Dakota,3403,2024-09-01,Personal Vehicle Passengers,11529
Portal,North Dakota,3403,2024-10-01,Personal Vehicle Passengers,12391
Portal,North Dakota,3403,2024-11-01,Personal Vehicle Passengers,8666
Portal,North Dakota,3403,2024-12-01,Personal Vehicle Passengers,7903
Portal,North Dakota,3403,2025-01-01,Personal Vehicle Passengers,6384
Portal,North Dakota,3403,2025-02-01,Personal Vehicle Passengers,5540
Portal,North Dakota,3403,2025-03-01,Personal Vehicle Passengers,5729
Portal,North Dakota,3403,2025-04-01,Personal Vehicle Passengers,6555
Portal,North Dakota,3403,2025-05-01,Personal Vehicle Passengers,7737
Portal,North Dakota,3403,2025-06-01,Personal Vehicle Passengers,10463
Portal,North Dakota,3403,2025-07-01,Personal Vehicle Passengers,15392
Portal,North Dakota,3403,2025-08-01,Personal Vehicle Passengers,16081
Portal,North Dakota,3403,2025-09-01,Personal Vehicle Passengers,9315
Portal,North Dakota,3403,2025-10-01,Personal Vehicle Passengers,10534
Portal,North Dakota,3403,2025-11-01,Personal Vehicle Passengers,7115
Portal,North Dakota,3403,2025-12-01,Personal Vehicle Passengers,6487
Portal,North Dakota,3403,2026-01-01,Personal Vehicle Passengers,5410
Portal,North Dakota,3403,2026-02-01,Personal Vehicle Passengers,4955
Portal,North Dakota,3403,2026-03-01,Personal Vehicle Passengers,5324
Portal,North Dakota,3403,2026-04-01,Personal Vehicle Passengers,6945
Portal,North Dakota,3403,2026-05-01,Personal Vehicle Passengers,8723
Portal,North Dakota,3403,2026-06-01,Personal Vehicle Passengers,10773
Portal,North Dakota,3403,2026-07-01,Personal Vehicle Passengers,14493
Portal,North Dakota,3403,2019-01-01,Personal Vehicles,4008
Portal,North Dakota,3403,2019-02-01,Personal Vehicles,3465
Portal,North Dakota,3403,2019-03-01,Personal Vehicles,4191
Portal,North Dakota,3403,2019-04-01,Personal Vehicles,5161
Portal,North Dakota,3403,2019-05-01,Personal Vehicles,5907
Portal,North Dakota,3403,2019-06-01,Personal Vehicles,6947
Portal,North Dakota,3403,2019-07-01,Personal Vehicles,9382
Portal,North Dakota,3403,2019-08-01,Personal Vehicles,9589
Portal,North Dakota,3403,2019-09-01,Personal Vehicles,6417
Portal,North Dakota,3403,2019-10-01,Personal Vehicles,5973
Portal,North Dakota,3403,2019-11-01,Personal Vehicles,4913
Portal,North Dakota,3403,2019-12-01,Personal Vehicles,4631
Portal,North Dakota,3403,2020-01-01,Personal Vehicles,3748
Portal,North Dakota,3403,2020-02-01,Personal Vehicles,3866
Portal,North Dakota,3403,2020-03-01,Personal Vehicles,2471
Portal,North Dakota,3403,2020-04-01,Personal Vehicles,651
Portal,North Dakota,3403,2020-05-01,Personal Vehicles,898
Portal,North Dakota,3403,2020-06-01,Personal Vehicles,919
Portal,North Dakota,3403,2020-07-01,Personal Vehicles,989
Portal,North Dakota,3403,2020-08-01,Personal Vehicles,1396
Portal,North Dakota,3403,2020-09-01,Personal Vehicles,1140
Portal,North Dakota,3403,2020-10-01,Personal Vehicles,1017
Portal,North Dakota,3403,2020-11-01,Personal Vehicles,916
Portal,North Dakota,3403,2020-12-01,Personal Vehicles,777
Portal,North Dakota,3403,2021-01-01,Personal Vehicles,940
Portal,North Dakota,3403,2021-02-01,Personal Vehicles,725
Portal,North Dakota,3403,2021-03-01,Personal Vehicles,1024
Portal,North Dakota,3403,2021-04-01,Personal Vehicles,1081
Portal,North Dakota,3403,2021-05-01,Personal Vehicles,1295
Portal,North Dakota,3403,2021-06-01,Personal Vehicles,1369
Portal,North Dakota,3403,2021-07-01,Personal Vehicles,1590
Portal,North Dakota,3403,2021-08-01,Personal Vehicles,2317
Portal,North Dakota,3403,2021-09-01,Personal Vehicles,2192
Portal,North Dakota,3403,2021-10-01,Personal Vehicles,2435
Portal,North Dakota,3403,2021-11-01,Personal Vehicles,2702
Portal,North Dakota,3403,2021-12-01,Personal Vehicles,2778
Portal,North Dakota,3403,2022-01-01,Personal Vehicles,1855
Portal,North Dakota,3403,2022-02-01,Personal Vehicles,1927
Portal,North Dakota,3403,2022-03-01,Personal Vehicles,2326
Portal,North Dakota,3403,2022-04-01,Personal Vehicles,3441
Portal,North Dakota,3403,2022-05-01,Personal Vehicles,4352
Portal,North Dakota,3403,2022-06-01,Personal Vehicles,4953
Portal,North Dakota,3403,2022-07-01,Personal Vehicles,6671
Portal,North Dakota,3403,2022-08-01,Personal Vehicles,7018
Portal,North Dakota,3403,2022-09-01,Personal Vehicles,5402
Portal,North Dakota,3403,2022-10-01,Personal Vehicles,5615
Portal,North Dakota,3403,2022-11-01,Personal Vehicles,3973
Portal,North Dakota,3403,2022-12-01,Personal Vehicles,3275
Portal,North Dakota,3403,2023-01-01,Personal Vehicles,2969
Portal,North Dakota,3403,2023-02-01,Personal Vehicles,3043
Portal,North Dakota,3403,2023-03-01,Personal Vehicles,3352
Portal,North Dakota,3403,2023-04-01,Personal Vehicles,4074
Portal,North Dakota,3403,2023-05-01,Personal Vehicles,5235
Portal,North Dakota,3403,2023-06-01,Personal Vehicles,6257
Portal,North Dakota,3403,2023-07-01,Personal Vehicles,7914
Portal,North Dakota,3403,2023-08-01,Personal Vehicles,8715
Portal,North Dakota,3403,2023-09-01,Personal Vehicles,6468
Portal,North Dakota,3403,2023-10-01,Personal Vehicles,6202
Portal,North Dakota,3403,2023-11-01,Personal Vehicles,4646
Portal,North Dakota,3403,2023-12-01,Personal Vehicles,3966
Portal,North Dakota,3403,2024-01-01,Personal Vehicles,3289
Portal,North Dakota,3403,2024-02-01,Personal Vehicles,3474
Portal,North Dakota,3403,2024-03-01,Personal Vehicles,3867
Portal,North Dakota,3403,2024-04-01,Personal Vehicles,4562
Portal,North Dakota,3403,2024-05-01,Personal Vehicles,5483
Portal,North Dakota,3403,2024-06-01,Personal Vehicles,6624
Portal,North Dakota,3403,2024-07-01,Personal Vehicles,8140
Portal,North Dakota,3403,2024-08-01,Personal Vehicles,9137
Portal,North Dakota,3403,2024-09-01,Personal Vehicles,6008
Portal,North Dakota,3403,2024-10-01,Personal Vehicles,6175
Portal,North Dakota,3403,2024-11-01,Personal Vehicles,4446
Portal,North Dakota,3403,2024-12-01,Personal Vehicles,3842
Portal,North Dakota,3403,2025-01-01,Personal Vehicles,3349
Portal,North Dakota,3403,2025-02-01,Personal Vehicles,2843
Portal,North Dakota,3403,2025-03-01,Personal Vehicles,3203
Portal,North Dakota,3403,2025-04-01,Personal Vehicles,3485
Portal,North Dakota,3403,2025-05-01,Personal Vehicles,4084
Portal,North Dakota,3403,2025-06-01,Personal Vehicles,5048
Portal,North Dakota,3403,2025-07-01,Personal Vehicles,6624
Portal,North Dakota,3403,2025-08-01,Personal Vehicles,7371
Portal,North Dakota,3403,2025-09-01,Personal Vehicles,5083
Portal,North Dakota,3403,2025-10-01,Personal Vehicles,5451
Portal,North Dakota,3403,2025-11-01,Personal Vehicles,3873
Portal,North Dakota,3403,2025-12-01,Personal Vehicles,3176
Portal,North Dakota,3403,2026-01-01,Personal Vehicles,2861
Portal,North Dakota,3403,2026-02-01,Personal Vehicles,2629
Portal,North Dakota,3403,2026-03-01,Personal Vehicles,2946
Portal,North Dakota,3403,2026-04-01,Personal Vehicles,3539
Portal,North Dakota,3403,2026-05-01,Personal Vehicles,4483
Portal,North Dakota,3403,2026-06-01,Personal Vehicles,5211
Portal,North Dakota,3403,2026-07-01,Personal Vehicles,6381
Sarles,North Dakota,3409,2019-01-01,Bus Passengers,20
Sarles,North Dakota,3409,2019-02-01,Bus Passengers,48
Sarles,North Dakota,3409,2019-03-01,Bus Passengers,76
Sarles,North Dakota,3409,2019-04-01,Bus Passengers,38
Sarles,North Dakota,3409,2019-05-01,Bus Passengers,7
Sarles,North Dakota,3409,2019-06-01,Bus Passengers,28
Sarles,North Dakota,3409,2019-07-01,Bus Passengers,46
Sarles,North Dakota,3409,2019-08-01,Bus Passengers,25
Sarles,North Dakota,3409,2019-09-01,Bus Passengers,50
Sarles,North Dakota,3409,2019-10-01,Bus Passengers,25
Sarles,North Dakota,3409,2019-11-01,Bus Passengers,52
Sarles,North Dakota,3409,2019-12-01,Bus Passengers,53
Sarles,North Dakota,3409,2020-03-01,Bus Passengers,6
Sarles,North Dakota,3409,2021-05-01,Bus Passengers,12
Sarles,North Dakota,3409,2023-10-01,Bus Passengers,44
Sarles,North Dakota,3409,2023-11-01,Bus Passengers,41
Sarles,North Dakota,3409,2024-02-01,Bus Passengers,23
Sarles,North Dakota,3409,2025-02-01,Bus Passengers,24
Sarles,North Dakota,3409,2025-12-01,Bus Passengers,46
Sarles,North Dakota,3409,2019-01-01,Buses,3
Sarles,North Dakota,3409,2019-02-01,Buses,6
Sarles,North Dakota,3409,2019-03-01,Buses,9
Sarles,North Dakota,3409,2019-04-01,Buses,6
Sarles,North Dakota,3409,2019-05-01,Buses,1
Sarles,North Dakota,3409,2019-06-01,Buses,2
Sarles,North Dakota,3409,2019-07-01,Buses,7
Sarles,North Dakota,3409,2019-08-01,Buses,2
Sarles,North Dakota,3409,2019-09-01,Buses,6
Sarles,North Dakota,3409,2019-10-01,Buses,4
Sarles,North Dakota,3409,2019-11-01,Buses,8
Sarles,North Dakota,3409,2019-12-01,Buses,8
Sarles,North Dakota,3409,2020-03-01,Buses,1
Sarles,North Dakota,3409,2021-05-01,Buses,2
Sarles,North Dakota,3409,2023-10-01,Buses,2
Sarles,North Dakota,3409,2023-11-01,Buses,2
Sarles,North Dakota,3409,2024-02-01,Buses,1
Sarles,North Dakota,3409,2025-02-01,Buses,1
Sarles,North Dakota,3409,2025-09-01,Buses,2
Sarles,North Dakota,3409,2025-12-01,Buses,2
Sarles,North Dakota,3409,2019-01-01,Personal Vehicle Passengers,338
