park,park_name,role,state,year,month,visits
MORU,Mount Rushmore NMEM,control,SD,2013,3,45612
MORU,Mount Rushmore NMEM,control,SD,2013,4,44431
MORU,Mount Rushmore NMEM,control,SD,2013,5,168619
MORU,Mount Rushmore NMEM,control,SD,2013,6,411023
MORU,Mount Rushmore NMEM,control,SD,2013,7,584665
MORU,Mount Rushmore NMEM,control,SD,2013,8,463548
MORU,Mount Rushmore NMEM,control,SD,2013,9,290369
MORU,Mount Rushmore NMEM,control,SD,2013,10,61295
MORU,Mount Rushmore NMEM,control,SD,2013,11,32238
MORU,Mount Rushmore NMEM,control,SD,2013,12,21219
MORU,Mount Rushmore NMEM,control,SD,2014,1,18919
MORU,Mount Rushmore NMEM,control,SD,2014,2,19947
MORU,Mount Rushmore NMEM,control,SD,2014,3,41884
MORU,Mount Rushmore NMEM,control,SD,2014,4,51923
MORU,Mount Rushmore NMEM,control,SD,2014,5,168661
MORU,Mount Rushmore NMEM,control,SD,2014,6,393156
MORU,Mount Rushmore NMEM,control,SD,2014,7,583622
MORU,Mount Rushmore NMEM,control,SD,2014,8,462364
MORU,Mount Rushmore NMEM,control,SD,2014,9,249687
MORU,Mount Rushmore NMEM,control,SD,2014,10,100216
MORU,Mount Rushmore NMEM,control,SD,2014,11,29343
MORU,Mount Rushmore NMEM,control,SD,2014,12,25086
MORU,Mount Rushmore NMEM,control,SD,2015,1,22725
MORU,Mount Rushmore NMEM,control,SD,2015,2,25343
MORU,Mount Rushmore NMEM,control,SD,2015,3,57898
MORU,Mount Rushmore NMEM,control,SD,2015,4,66378
MORU,Mount Rushmore NMEM,control,SD,2015,5,183101
MORU,Mount Rushmore NMEM,control,SD,2015,6,444561
MORU,Mount Rushmore NMEM,control,SD,2015,7,624736
MORU,Mount Rushmore NMEM,control,SD,2015,8,526111
MORU,Mount Rushmore NMEM,control,SD,2015,9,304704
MORU,Mount Rushmore NMEM,control,SD,2015,10,116939
MORU,Mount Rushmore NMEM,control,SD,2015,11,36194
MORU,Mount Rushmore NMEM,control,SD,2015,12,25607
MORU,Mount Rushmore NMEM,control,SD,2016,1,22307
MORU,Mount Rushmore NMEM,control,SD,2016,2,29177
MORU,Mount Rushmore NMEM,control,SD,2016,3,65943
MORU,Mount Rushmore NMEM,control,SD,2016,4,65094
MORU,Mount Rushmore NMEM,control,SD,2016,5,207419
MORU,Mount Rushmore NMEM,control,SD,2016,6,447682
MORU,Mount Rushmore NMEM,control,SD,2016,7,613723
MORU,Mount Rushmore NMEM,control,SD,2016,8,455680
MORU,Mount Rushmore NMEM,control,SD,2016,9,328563
MORU,Mount Rushmore NMEM,control,SD,2016,10,126018
MORU,Mount Rushmore NMEM,control,SD,2016,11,46429
MORU,Mount Rushmore NMEM,control,SD,2016,12,23196
MORU,Mount Rushmore NMEM,control,SD,2017,1,19330
MORU,Mount Rushmore NMEM,control,SD,2017,2,28621
MORU,Mount Rushmore NMEM,control,SD,2017,3,64085
MORU,Mount Rushmore NMEM,control,SD,2017,4,77532
MORU,Mount Rushmore NMEM,control,SD,2017,5,204142
MORU,Mount Rushmore NMEM,control,SD,2017,6,442749
MORU,Mount Rushmore NMEM,control,SD,2017,7,623592
MORU,Mount Rushmore NMEM,control,SD,2017,8,473355
MORU,Mount Rushmore NMEM,control,SD,2017,9,317146
MORU,Mount Rushmore NMEM,control,SD,2017,10,117686
MORU,Mount Rushmore NMEM,control,SD,2017,11,41211
MORU,Mount Rushmore NMEM,control,SD,2017,12,28351
MORU,Mount Rushmore NMEM,control,SD,2018,1,22862
MORU,Mount Rushmore NMEM,control,SD,2018,2,21883
MORU,Mount Rushmore NMEM,control,SD,2018,3,56244
MORU,Mount Rushmore NMEM,control,SD,2018,4,57374
MORU,Mount Rushmore NMEM,control,SD,2018,5,207266
MORU,Mount Rushmore NMEM,control,SD,2018,6,428499
MORU,Mount Rushmore NMEM,control,SD,2018,7,589223
MORU,Mount Rushmore NMEM,control,SD,2018,8,441126
MORU,Mount Rushmore NMEM,control,SD,2018,9,316815
MORU,Mount Rushmore NMEM,control,SD,2018,10,108019
MORU,Mount Rushmore NMEM,control,SD,2018,11,35118
MORU,Mount Rushmore NMEM,control,SD,2018,12,26844
MORU,Mount Rushmore NMEM,control,SD,2019,1,19351
MORU,Mount Rushmore NMEM,control,SD,2019,2,17547
MORU,Mount Rushmore NMEM,control,SD,2019,3,34485
MORU,Mount Rushmore NMEM,control,SD,2019,4,46477
MORU,Mount Rushmore NMEM,control,SD,2019,5,146918
MORU,Mount Rushmore NMEM,control,SD,2019,6,379108
MORU,Mount Rushmore NMEM,control,SD,2019,7,522324
MORU,Mount Rushmore NMEM,control,SD,2019,8,414171
MORU,Mount Rushmore NMEM,control,SD,2019,9,265281
MORU,Mount Rushmore NMEM,control,SD,2019,10,77952
MORU,Mount Rushmore NMEM,control,SD,2019,11,22084
MORU,Mount Rushmore NMEM,control,SD,2019,12,17842
MORU,Mount Rushmore NMEM,control,SD,2020,1,16780
MORU,Mount Rushmore NMEM,control,SD,2020,2,25594
MORU,Mount Rushmore NMEM,control,SD,2020,3,28015
MORU,Mount Rushmore NMEM,control,SD,2020,4,31397
MORU,Mount Rushmore NMEM,control,SD,2020,5,127583
MORU,Mount Rushmore NMEM,control,SD,2020,6,305101
MORU,Mount Rushmore NMEM,control,SD,2020,7,545802
MORU,Mount Rushmore NMEM,control,SD,2020,8,481694
MORU,Mount Rushmore NMEM,control,SD,2020,9,315414
MORU,Mount Rushmore NMEM,control,SD,2020,10,126225
MORU,Mount Rushmore NMEM,control,SD,2020,11,40318
MORU,Mount Rushmore NMEM,control,SD,2020,12,31063
MORU,Mount Rushmore NMEM,control,SD,2021,1,26859
MORU,Mount Rushmore NMEM,control,SD,2021,2,21438
MORU,Mount Rushmore NMEM,control,SD,2021,3,48378
MORU,Mount Rushmore NMEM,control,SD,2021,4,61347
MORU,Mount Rushmore NMEM,control,SD,2021,5,202329
MORU,Mount Rushmore NMEM,control,SD,2021,6,421212
MORU,Mount Rushmore NMEM,control,SD,2021,7,591186
MORU,Mount Rushmore NMEM,control,SD,2021,8,472341
MORU,Mount Rushmore NMEM,control,SD,2021,9,368023
MORU,Mount Rushmore NMEM,control,SD,2021,10,187871
MORU,Mount Rushmore NMEM,control,SD,2021,11,87749
MORU,Mount Rushmore NMEM,control,SD,2021,12,37135
MORU,Mount Rushmore NMEM,control,SD,2022,1,23916
MORU,Mount Rushmore NMEM,control,SD,2022,2,27276
MORU,Mount Rushmore NMEM,control,SD,2022,3,58363
MORU,Mount Rushmore NMEM,control,SD,2022,4,60937
MORU,Mount Rushmore NMEM,control,SD,2022,5,188382
MORU,Mount Rushmore NMEM,control,SD,2022,6,498412
MORU,Mount Rushmore NMEM,control,SD,2022,7,614630
MORU,Mount Rushmore NMEM,control,SD,2022,8,444039
MORU,Mount Rushmore NMEM,control,SD,2022,9,336787
MORU,Mount Rushmore NMEM,control,SD,2022,10,130608
MORU,Mount Rushmore NMEM,control,SD,2022,11,34916
MORU,Mount Rushmore NMEM,control,SD,2022,12,22183
MORU,Mount Rushmore NMEM,control,SD,2023,1,23411
MORU,Mount Rushmore NMEM,control,SD,2023,2,22749
MORU,Mount Rushmore NMEM,control,SD,2023,3,40900
MORU,Mount Rushmore NMEM,control,SD,2023,4,61391
MORU,Mount Rushmore NMEM,control,SD,2023,5,223048
MORU,Mount Rushmore NMEM,control,SD,2023,6,477317
MORU,Mount Rushmore NMEM,control,SD,2023,7,624615
MORU,Mount Rushmore NMEM,control,SD,2023,8,455596
MORU,Mount Rushmore NMEM,control,SD,2023,9,339787
MORU,Mount Rushmore NMEM,control,SD,2023,10,111025
MORU,Mount Rushmore NMEM,control,SD,2023,11,30695
MORU,Mount Rushmore NMEM,control,SD,2023,12,20661
MORU,Mount Rushmore NMEM,control,SD,2024,1,14271
MORU,Mount Rushmore NMEM,control,SD,2024,2,18578
MORU,Mount Rushmore NMEM,control,SD,2024,3,42090
MORU,Mount Rushmore NMEM,control,SD,2024,4,49368
MORU,Mount Rushmore NMEM,control,SD,2024,5,160438
MORU,Mount Rushmore NMEM,control,SD,2024,6,334771
MORU,Mount Rushmore NMEM,control,SD,2024,7,438400
MORU,Mount Rushmore NMEM,control,SD,2024,8,378247
MORU,Mount Rushmore NMEM,control,SD,2024,9,254146
MORU,Mount Rushmore NMEM,control,SD,2024,10,106324
MORU,Mount Rushmore NMEM,control,SD,2024,11,31586
MORU,Mount Rushmore NMEM,control,SD,2024,12,22110
MORU,Mount Rushmore NMEM,control,SD,2025,1,14944
MORU,Mount Rushmore NMEM,control,SD,2025,2,15835
MORU,Mount Rushmore NMEM,control,SD,2025,3,44226
MORU,Mount Rushmore NMEM,control,SD,2025,4,52948
MORU,Mount Rushmore NMEM,control,SD,2025,5,164989
MORU,Mount Rushmore NMEM,control,SD,2025,6,352361
MORU,Mount Rushmore NMEM,control,SD,2025,7,466389
MORU,Mount Rushmore NMEM,control,SD,2025,8,381429
MORU,Mount Rushmore NMEM,control,SD,2025,9,245010
MORU,Mount Rushmore NMEM,control,SD,2025,10,105746
MORU,Mount Rushmore NMEM,control,SD,2025,11,38800
MORU,Mount Rushmore NMEM,control,SD,2025,12,22972
MORU,Mount Rushmore NMEM,control,SD,2026,1,21799
MORU,Mount Rushmore NMEM,control,SD,2026,2,23554
MORU,Mount Rushmore NMEM,control,SD,2026,3,51967
MORU,Mount Rushmore NMEM,control,SD,2026,4,54156
MORU,Mount Rushmore NMEM,control,SD,2026,5,167697
MORU,Mount Rushmore NMEM,control,SD,2026,6,320061
MORU,Mount Rushmore NMEM,control,SD,2026,7,408148
MORU,Mount Rushmore NMEM,control,SD,2026,8,355427
THRO,Theodore Roosevelt NP,primary,ND,1979,1,7026
THRO,Theodore Roosevelt NP,primary,ND,1979,2,8307
THRO,Theodore Roosevelt NP,primary,ND,1979,3,14431
THRO,Theodore Roosevelt NP,primary,ND,1979,4,19693
THRO,Theodore Roosevelt NP,primary,ND,1979,5,42398
THRO,Theodore Roosevelt NP,primary,ND,1979,6,89578
THRO,Theodore Roosevelt NP,primary,ND,1979,7,136276
THRO,Theodore Roosevelt NP,primary,ND,1979,8,137471
THRO,Theodore Roosevelt NP,primary,ND,1979,9,67893
THRO,Theodore Roosevelt NP,primary,ND,1979,10,38062
THRO,Theodore Roosevelt NP,primary,ND,1979,11,18175
THRO,Theodore Roosevelt NP,primary,ND,1979,12,12336
THRO,Theodore Roosevelt NP,primary,ND,1980,1,7163
THRO,Theodore Roosevelt NP,primary,ND,1980,2,9360
THRO,Theodore Roosevelt NP,primary,ND,1980,3,13600
THRO,Theodore Roosevelt NP,primary,ND,1980,4,23208
THRO,Theodore Roosevelt NP,primary,ND,1980,5,45336
THRO,Theodore Roosevelt NP,primary,ND,1980,6,95326
THRO,Theodore Roosevelt NP,primary,ND,1980,7,139403
THRO,Theodore Roosevelt NP,primary,ND,1980,8,134231
THRO,Theodore Roosevelt NP,primary,ND,1980,9,58950
THRO,Theodore Roosevelt NP,primary,ND,1980,10,33584
THRO,Theodore Roosevelt NP,primary,ND,1980,11,20215
THRO,Theodore Roosevelt NP,primary,ND,1980,12,15358
THRO,Theodore Roosevelt NP,primary,ND,1981,1,12863
THRO,Theodore Roosevelt NP,primary,ND,1981,2,11869
THRO,Theodore Roosevelt NP,primary,ND,1981,3,23660
THRO,Theodore Roosevelt NP,primary,ND,1981,4,31275
THRO,Theodore Roosevelt NP,primary,ND,1981,5,47800
THRO,Theodore Roosevelt NP,primary,ND,1981,6,118774
THRO,Theodore Roosevelt NP,primary,ND,1981,7,160099
THRO,Theodore Roosevelt NP,primary,ND,1981,8,150545
THRO,Theodore Roosevelt NP,primary,ND,1981,9,73994
THRO,Theodore Roosevelt NP,primary,ND,1981,10,38338
THRO,Theodore Roosevelt NP,primary,ND,1981,11,20757
THRO,Theodore Roosevelt NP,primary,ND,1981,12,12899
THRO,Theodore Roosevelt NP,primary,ND,1982,1,11132
THRO,Theodore Roosevelt NP,primary,ND,1982,2,10927
THRO,Theodore Roosevelt NP,primary,ND,1982,3,20793
THRO,Theodore Roosevelt NP,primary,ND,1982,4,25464
THRO,Theodore Roosevelt NP,primary,ND,1982,5,46622
THRO,Theodore Roosevelt NP,primary,ND,1982,6,120067
THRO,Theodore Roosevelt NP,primary,ND,1982,7,170939
THRO,Theodore Roosevelt NP,primary,ND,1982,8,144195
THRO,Theodore Roosevelt NP,primary,ND,1982,9,71313
THRO,Theodore Roosevelt NP,primary,ND,1982,10,33194
THRO,Theodore Roosevelt NP,primary,ND,1982,11,18156
THRO,Theodore Roosevelt NP,primary,ND,1982,12,4212
THRO,Theodore Roosevelt NP,primary,ND,1983,1,3175
THRO,Theodore Roosevelt NP,primary,ND,1983,2,4303
THRO,Theodore Roosevelt NP,primary,ND,1983,3,4954
THRO,Theodore Roosevelt NP,primary,ND,1983,4,17147
THRO,Theodore Roosevelt NP,primary,ND,1983,5,33260
THRO,Theodore Roosevelt NP,primary,ND,1983,6,75517
THRO,Theodore Roosevelt NP,primary,ND,1983,7,118911
THRO,Theodore Roosevelt NP,primary,ND,1983,8,105025
THRO,Theodore Roosevelt NP,primary,ND,1983,9,42446
THRO,Theodore Roosevelt NP,primary,ND,1983,10,6556
THRO,Theodore Roosevelt NP,primary,ND,1983,11,2224
THRO,Theodore Roosevelt NP,primary,ND,1983,12,1600
THRO,Theodore Roosevelt NP,primary,ND,1984,1,308
THRO,Theodore Roosevelt NP,primary,ND,1984,2,663
THRO,Theodore Roosevelt NP,primary,ND,1984,3,2250
THRO,Theodore Roosevelt NP,primary,ND,1984,4,4341
THRO,Theodore Roosevelt NP,primary,ND,1984,5,29993
THRO,Theodore Roosevelt NP,primary,ND,1984,6,64834
THRO,Theodore Roosevelt NP,primary,ND,1984,7,101202
THRO,Theodore Roosevelt NP,primary,ND,1984,8,97898
THRO,Theodore Roosevelt NP,primary,ND,1984,9,37555
THRO,Theodore Roosevelt NP,primary,ND,1984,10,16078
THRO,Theodore Roosevelt NP,primary,ND,1984,11,4619
THRO,Theodore Roosevelt NP,primary,ND,1984,12,1398
THRO,Theodore Roosevelt NP,primary,ND,1985,1,1137
THRO,Theodore Roosevelt NP,primary,ND,1985,2,1217
THRO,Theodore Roosevelt NP,primary,ND,1985,3,3940
THRO,Theodore Roosevelt NP,primary,ND,1985,4,4273
THRO,Theodore Roosevelt NP,primary,ND,1985,5,35961
THRO,Theodore Roosevelt NP,primary,ND,1985,6,73947
THRO,Theodore Roosevelt NP,primary,ND,1985,7,101254
THRO,Theodore Roosevelt NP,primary,ND,1985,8,96851
THRO,Theodore Roosevelt NP,primary,ND,1985,9,35952
THRO,Theodore Roosevelt NP,primary,ND,1985,10,16229
THRO,Theodore Roosevelt NP,primary,ND,1985,11,4980
THRO,Theodore Roosevelt NP,primary,ND,1985,12,1411
THRO,Theodore Roosevelt NP,primary,ND,1986,1,772
THRO,Theodore Roosevelt NP,primary,ND,1986,2,573
THRO,Theodore Roosevelt NP,primary,ND,1986,3,3346
THRO,Theodore Roosevelt NP,primary,ND,1986,4,3700
THRO,Theodore Roosevelt NP,primary,ND,1986,5,31355
THRO,Theodore Roosevelt NP,primary,ND,1986,6,76456
THRO,Theodore Roosevelt NP,primary,ND,1986,7,115276
THRO,Theodore Roosevelt NP,primary,ND,1986,8,113280
THRO,Theodore Roosevelt NP,primary,ND,1986,9,34005
THRO,Theodore Roosevelt NP,primary,ND,1986,10,9507
THRO,Theodore Roosevelt NP,primary,ND,1986,11,1320
THRO,Theodore Roosevelt NP,primary,ND,1986,12,963
THRO,Theodore Roosevelt NP,primary,ND,1987,1,720
THRO,Theodore Roosevelt NP,primary,ND,1987,2,713
THRO,Theodore Roosevelt NP,primary,ND,1987,3,5767
THRO,Theodore Roosevelt NP,primary,ND,1987,4,13479
THRO,Theodore Roosevelt NP,primary,ND,1987,5,31685
THRO,Theodore Roosevelt NP,primary,ND,1987,6,77864
THRO,Theodore Roosevelt NP,primary,ND,1987,7,115896
THRO,Theodore Roosevelt NP,primary,ND,1987,8,111272
THRO,Theodore Roosevelt NP,primary,ND,1987,9,45217
THRO,Theodore Roosevelt NP,primary,ND,1987,10,16463
THRO,Theodore Roosevelt NP,primary,ND,1987,11,4318
THRO,Theodore Roosevelt NP,primary,ND,1987,12,1452
THRO,Theodore Roosevelt NP,primary,ND,1988,1,976
THRO,Theodore Roosevelt NP,primary,ND,1988,2,1536
THRO,Theodore Roosevelt NP,primary,ND,1988,3,3122
THRO,Theodore Roosevelt NP,primary,ND,1988,4,10509
THRO,Theodore Roosevelt NP,primary,ND,1988,5,32945
THRO,Theodore Roosevelt NP,primary,ND,1988,6,74553
THRO,Theodore Roosevelt NP,primary,ND,1988,7,113439
THRO,Theodore Roosevelt NP,primary,ND,1988,8,103574
THRO,Theodore Roosevelt NP,primary,ND,1988,9,46566
THRO,Theodore Roosevelt NP,primary,ND,1988,10,19343
THRO,Theodore Roosevelt NP,primary,ND,1988,11,5425
THRO,Theodore Roosevelt NP,primary,ND,1988,12,1539
THRO,Theodore Roosevelt NP,primary,ND,1989,1,1243
THRO,Theodore Roosevelt NP,primary,ND,1989,2,835
THRO,Theodore Roosevelt NP,primary,ND,1989,3,7436
THRO,Theodore Roosevelt NP,primary,ND,1989,4,14956
THRO,Theodore Roosevelt NP,primary,ND,1989,5,36527
THRO,Theodore Roosevelt NP,primary,ND,1989,6,87021
THRO,Theodore Roosevelt NP,primary,ND,1989,7,120566
THRO,Theodore Roosevelt NP,primary,ND,1989,8,111204
THRO,Theodore Roosevelt NP,primary,ND,1989,9,47975
THRO,Theodore Roosevelt NP,primary,ND,1989,10,20252
THRO,Theodore Roosevelt NP,primary,ND,1989,11,9516
THRO,Theodore Roosevelt NP,primary,ND,1989,12,1640
THRO,Theodore Roosevelt NP,primary,ND,1990,1,1044
THRO,Theodore Roosevelt NP,primary,ND,1990,2,1339
THRO,Theodore Roosevelt NP,primary,ND,1990,3,3636
THRO,Theodore Roosevelt NP,primary,ND,1990,4,16226
THRO,Theodore Roosevelt NP,primary,ND,1990,5,39255
THRO,Theodore Roosevelt NP,primary,ND,1990,6,88320
THRO,Theodore Roosevelt NP,primary,ND,1990,7,131586
THRO,Theodore Roosevelt NP,primary,ND,1990,8,118057
THRO,Theodore Roosevelt NP,primary,ND,1990,9,46139
THRO,Theodore Roosevelt NP,primary,ND,1990,10,9207
THRO,Theodore Roosevelt NP,primary,ND,1990,11,4326
THRO,Theodore Roosevelt NP,primary,ND,1990,12,1583
THRO,Theodore Roosevelt NP,primary,ND,1991,1,1387
THRO,Theodore Roosevelt NP,primary,ND,1991,2,1462
THRO,Theodore Roosevelt NP,primary,ND,1991,3,4332
THRO,Theodore Roosevelt NP,primary,ND,1991,4,13501
THRO,Theodore Roosevelt NP,primary,ND,1991,5,34713
THRO,Theodore Roosevelt NP,primary,ND,1991,6,83363
THRO,Theodore Roosevelt NP,primary,ND,1991,7,127724
THRO,Theodore Roosevelt NP,primary,ND,1991,8,129336
THRO,Theodore Roosevelt NP,primary,ND,1991,9,45886
THRO,Theodore Roosevelt NP,primary,ND,1991,10,20626
THRO,Theodore Roosevelt NP,primary,ND,1991,11,5220
THRO,Theodore Roosevelt NP,primary,ND,1991,12,1376
THRO,Theodore Roosevelt NP,primary,ND,1992,1,909
THRO,Theodore Roosevelt NP,primary,ND,1992,2,1026
THRO,Theodore Roosevelt NP,primary,ND,1992,3,3663
THRO,Theodore Roosevelt NP,primary,ND,1992,4,15052
THRO,Theodore Roosevelt NP,primary,ND,1992,5,35418
THRO,Theodore Roosevelt NP,primary,ND,1992,6,82069
THRO,Theodore Roosevelt NP,primary,ND,1992,7,134524
THRO,Theodore Roosevelt NP,primary,ND,1992,8,130518
THRO,Theodore Roosevelt NP,primary,ND,1992,9,47515
THRO,Theodore Roosevelt NP,primary,ND,1992,10,20176
THRO,Theodore Roosevelt NP,primary,ND,1992,11,4435
THRO,Theodore Roosevelt NP,primary,ND,1992,12,632
THRO,Theodore Roosevelt NP,primary,ND,1993,1,748
THRO,Theodore Roosevelt NP,primary,ND,1993,2,814
THRO,Theodore Roosevelt NP,primary,ND,1993,3,2212
THRO,Theodore Roosevelt NP,primary,ND,1993,4,14042
THRO,Theodore Roosevelt NP,primary,ND,1993,5,37693
THRO,Theodore Roosevelt NP,primary,ND,1993,6,80340
THRO,Theodore Roosevelt NP,primary,ND,1993,7,125177
THRO,Theodore Roosevelt NP,primary,ND,1993,8,136519
THRO,Theodore Roosevelt NP,primary,ND,1993,9,49363
THRO,Theodore Roosevelt NP,primary,ND,1993,10,22456
THRO,Theodore Roosevelt NP,primary,ND,1993,11,4789
THRO,Theodore Roosevelt NP,primary,ND,1993,12,1007
THRO,Theodore Roosevelt NP,primary,ND,1994,1,894
THRO,Theodore Roosevelt NP,primary,ND,1994,2,933
THRO,Theodore Roosevelt NP,primary,ND,1994,3,2884
THRO,Theodore Roosevelt NP,primary,ND,1994,4,16714
THRO,Theodore Roosevelt NP,primary,ND,1994,5,41432
THRO,Theodore Roosevelt NP,primary,ND,1994,6,85653
THRO,Theodore Roosevelt NP,primary,ND,1994,7,141375
THRO,Theodore Roosevelt NP,primary,ND,1994,8,130386
THRO,Theodore Roosevelt NP,primary,ND,1994,9,56071
THRO,Theodore Roosevelt NP,primary,ND,1994,10,22176
THRO,Theodore Roosevelt NP,primary,ND,1994,11,5667
THRO,Theodore Roosevelt NP,primary,ND,1994,12,1164
THRO,Theodore Roosevelt NP,primary,ND,1995,1,1058
THRO,Theodore Roosevelt NP,primary,ND,1995,2,1688
THRO,Theodore Roosevelt NP,primary,ND,1995,3,2020
THRO,Theodore Roosevelt NP,primary,ND,1995,4,12437
THRO,Theodore Roosevelt NP,primary,ND,1995,5,37140
THRO,Theodore Roosevelt NP,primary,ND,1995,6,62012
THRO,Theodore Roosevelt NP,primary,ND,1995,7,126108
THRO,Theodore Roosevelt NP,primary,ND,1995,8,125332
THRO,Theodore Roosevelt NP,primary,ND,1995,9,59467
THRO,Theodore Roosevelt NP,primary,ND,1995,10,25065
THRO,Theodore Roosevelt NP,primary,ND,1995,11,7819
THRO,Theodore Roosevelt NP,primary,ND,1995,12,553
THRO,Theodore Roosevelt NP,primary,ND,1996,1,712
THRO,Theodore Roosevelt NP,primary,ND,1996,2,1752
THRO,Theodore Roosevelt NP,primary,ND,1996,3,2822
THRO,Theodore Roosevelt NP,primary,ND,1996,4,16940
THRO,Theodore Roosevelt NP,primary,ND,1996,5,43424
THRO,Theodore Roosevelt NP,primary,ND,1996,6,58352
THRO,Theodore Roosevelt NP,primary,ND,1996,7,99750
THRO,Theodore Roosevelt NP,primary,ND,1996,8,122566
THRO,Theodore Roosevelt NP,primary,ND,1996,9,53108
THRO,Theodore Roosevelt NP,primary,ND,1996,10,27333
THRO,Theodore Roosevelt NP,primary,ND,1996,11,8528
THRO,Theodore Roosevelt NP,primary,ND,1996,12,794
THRO,Theodore Roosevelt NP,primary,ND,1997,1,814
THRO,Theodore Roosevelt NP,primary,ND,1997,2,1676
THRO,Theodore Roosevelt NP,primary,ND,1997,3,2519
THRO,Theodore Roosevelt NP,primary,ND,1997,4,10127
THRO,Theodore Roosevelt NP,primary,ND,1997,5,29261
THRO,Theodore Roosevelt NP,primary,ND,1997,6,61553
THRO,Theodore Roosevelt NP,primary,ND,1997,7,93687
THRO,Theodore Roosevelt NP,primary,ND,1997,8,108501
THRO,Theodore Roosevelt NP,primary,ND,1997,9,52435
THRO,Theodore Roosevelt NP,primary,ND,1997,10,24610
THRO,Theodore Roosevelt NP,primary,ND,1997,11,5512
THRO,Theodore Roosevelt NP,primary,ND,1997,12,2570
THRO,Theodore Roosevelt NP,primary,ND,1998,1,3211
THRO,Theodore Roosevelt NP,primary,ND,1998,2,3222
THRO,Theodore Roosevelt NP,primary,ND,1998,3,2225
THRO,Theodore Roosevelt NP,primary,ND,1998,4,17438
THRO,Theodore Roosevelt NP,primary,ND,1998,5,40643
THRO,Theodore Roosevelt NP,primary,ND,1998,6,76842
THRO,Theodore Roosevelt NP,primary,ND,1998,7,106388
THRO,Theodore Roosevelt NP,primary,ND,1998,8,111675
THRO,Theodore Roosevelt NP,primary,ND,1998,9,54891
THRO,Theodore Roosevelt NP,primary,ND,1998,10,23752
THRO,Theodore Roosevelt NP,primary,ND,1998,11,6885
THRO,Theodore Roosevelt NP,primary,ND,1998,12,1114
THRO,Theodore Roosevelt NP,primary,ND,1999,1,1167
THRO,Theodore Roosevelt NP,primary,ND,1999,2,1464
THRO,Theodore Roosevelt NP,primary,ND,1999,3,2921
THRO,Theodore Roosevelt NP,primary,ND,1999,4,20194
THRO,Theodore Roosevelt NP,primary,ND,1999,5,30590
THRO,Theodore Roosevelt NP,primary,ND,1999,6,71375
THRO,Theodore Roosevelt NP,primary,ND,1999,7,102566
THRO,Theodore Roosevelt NP,primary,ND,1999,8,110667
THRO,Theodore Roosevelt NP,primary,ND,1999,9,51527
THRO,Theodore Roosevelt NP,primary,ND,1999,10,27695
THRO,Theodore Roosevelt NP,primary,ND,1999,11,9617
THRO,Theodore Roosevelt NP,primary,ND,1999,12,1528
THRO,Theodore Roosevelt NP,primary,ND,2000,1,1039
THRO,Theodore Roosevelt NP,primary,ND,2000,2,1037
THRO,Theodore Roosevelt NP,primary,ND,2000,3,4073
THRO,Theodore Roosevelt NP,primary,ND,2000,4,16264
THRO,Theodore Roosevelt NP,primary,ND,2000,5,41394
THRO,Theodore Roosevelt NP,primary,ND,2000,6,64396
THRO,Theodore Roosevelt NP,primary,ND,2000,7,116569
THRO,Theodore Roosevelt NP,primary,ND,2000,8,101706
THRO,Theodore Roosevelt NP,primary,ND,2000,9,55362
THRO,Theodore Roosevelt NP,primary,ND,2000,10,22097
THRO,Theodore Roosevelt NP,primary,ND,2000,11,7138
THRO,Theodore Roosevelt NP,primary,ND,2000,12,738
THRO,Theodore Roosevelt NP,primary,ND,2001,1,625
THRO,Theodore Roosevelt NP,primary,ND,2001,2,583
THRO,Theodore Roosevelt NP,primary,ND,2001,3,1706
THRO,Theodore Roosevelt NP,primary,ND,2001,4,15367
