park,year,category,sector,value
WICA,2024,Non-local Visitor Spending,Retail,3753318.0
WICA,2024,Non-local Visitor Spending,Secondary Effects,0.0
WICA,2024,Non-local Visitor Spending,Transportation,3293124.0
WICA,2024,Party Days/Nights,Total,175756.0
WICA,2024,Value Added,Camping,1305008.0
WICA,2024,Value Added,Gas,578019.0
WICA,2024,Value Added,Groceries,747940.0
WICA,2024,Value Added,Lodging,13002189.0
WICA,2024,Value Added,Recreation Industries,1751381.0
WICA,2024,Value Added,Restaurants,4368245.0
WICA,2024,Value Added,Retail,1262182.0
WICA,2024,Value Added,Secondary Effects,12897344.0
WICA,2024,Value Added,Transportation,1539083.0
WICA,2024,Visitor Spending,Camping,2220978.0
WICA,2024,Visitor Spending,Gas,4740978.0
WICA,2024,Visitor Spending,Groceries,3849727.0
WICA,2024,Visitor Spending,Lodging,18834742.0
WICA,2024,Visitor Spending,Recreation Industries,3089164.0
WICA,2024,Visitor Spending,Restaurants,8713475.0
WICA,2024,Visitor Spending,Retail,3878904.0
WICA,2024,Visitor Spending,Secondary Effects,0.0
WICA,2024,Visitor Spending,Transportation,3309499.0
WICA,2024,Visits,Total,489399.0
YELL,2012,Economic Output,Total,472960874.0
YELL,2012,Jobs,Total,5619.0
YELL,2012,Labor Income,Total,164989635.0
YELL,2012,Value Added,Total,271976594.0
YELL,2012,Visitor Spending,Total,400346541.0
YELL,2012,Visits,Total,3447729.0
YELL,2013,Economic Output,Total,451108347.0
YELL,2013,Jobs,Total,5300.0
YELL,2013,Labor Income,Total,156656948.0
YELL,2013,Value Added,Total,258203675.0
YELL,2013,Visitor Spending,Total,381762700.0
YELL,2013,Visits,Total,3188030.0
YELL,2014,Economic Output,Camping,15287314.0
YELL,2014,Economic Output,Gas,4614447.0
YELL,2014,Economic Output,Groceries,6461100.0
YELL,2014,Economic Output,Lodging,137059842.0
YELL,2014,Economic Output,Recreation Industries,47026066.0
YELL,2014,Economic Output,Restaurants,69027702.0
YELL,2014,Economic Output,Retail,19375248.0
YELL,2014,Economic Output,Secondary Effects,200839029.0
YELL,2014,Economic Output,Transportation,44041729.0
YELL,2014,Jobs,Camping,205.0
YELL,2014,Jobs,Gas,63.0
YELL,2014,Jobs,Groceries,96.0
YELL,2014,Jobs,Lodging,1615.0
YELL,2014,Jobs,Recreation Industries,712.0
YELL,2014,Jobs,Restaurants,1431.0
YELL,2014,Jobs,Retail,474.0
YELL,2014,Jobs,Secondary Effects,1714.0
YELL,2014,Jobs,Transportation,352.0
YELL,2014,Labor Income,Camping,7308821.0
YELL,2014,Labor Income,Gas,2329071.0
YELL,2014,Labor Income,Groceries,3103124.0
YELL,2014,Labor Income,Lodging,49627669.0
YELL,2014,Labor Income,Recreation Industries,16287521.0
YELL,2014,Labor Income,Restaurants,29300488.0
YELL,2014,Labor Income,Retail,11953231.0
YELL,2014,Labor Income,Secondary Effects,58554772.0
YELL,2014,Labor Income,Transportation,13757784.0
YELL,2014,Value Added,Camping,10174384.0
YELL,2014,Value Added,Gas,2927286.0
YELL,2014,Value Added,Groceries,4250967.0
YELL,2014,Value Added,Lodging,79682326.0
YELL,2014,Value Added,Recreation Industries,27989874.0
YELL,2014,Value Added,Restaurants,37473245.0
YELL,2014,Value Added,Retail,12810863.0
YELL,2014,Value Added,Secondary Effects,108116243.0
YELL,2014,Value Added,Transportation,25942815.0
YELL,2014,Visitor Spending,Camping,15287314.0
YELL,2014,Visitor Spending,Gas,42726355.0
YELL,2014,Visitor Spending,Groceries,23158063.0
YELL,2014,Visitor Spending,Lodging,137059843.0
YELL,2014,Visitor Spending,Recreation Industries,47026066.0
YELL,2014,Visitor Spending,Restaurants,69027704.0
YELL,2014,Visitor Spending,Retail,42676757.0
YELL,2014,Visitor Spending,Secondary Effects,0.0
YELL,2014,Visitor Spending,Transportation,44041729.0
YELL,2014,Visits,Total,3513483.0
YELL,2015,Economic Output,Camping,18069268.0
YELL,2015,Economic Output,Gas,5402723.0
YELL,2015,Economic Output,Groceries,7574215.0
YELL,2015,Economic Output,Lodging,160737012.0
YELL,2015,Economic Output,Recreation Industries,55993151.0
YELL,2015,Economic Output,Restaurants,80533287.0
YELL,2015,Economic Output,Retail,22709920.0
YELL,2015,Economic Output,Secondary Effects,235380202.0
YELL,2015,Economic Output,Transportation,52174941.0
YELL,2015,Jobs,Camping,240.0
YELL,2015,Jobs,Gas,73.0
YELL,2015,Jobs,Groceries,111.0
YELL,2015,Jobs,Lodging,1874.0
YELL,2015,Jobs,Recreation Industries,841.0
YELL,2015,Jobs,Restaurants,1665.0
YELL,2015,Jobs,Retail,551.0
YELL,2015,Jobs,Secondary Effects,1966.0
YELL,2015,Jobs,Transportation,416.0
YELL,2015,Labor Income,Camping,8548207.0
YELL,2015,Labor Income,Gas,2755447.0
YELL,2015,Labor Income,Groceries,3675755.0
YELL,2015,Labor Income,Lodging,57590101.0
YELL,2015,Labor Income,Recreation Industries,19242610.0
YELL,2015,Labor Income,Restaurants,34091383.0
YELL,2015,Labor Income,Retail,14156961.0
YELL,2015,Labor Income,Secondary Effects,68476325.0
YELL,2015,Labor Income,Transportation,16289728.0
YELL,2015,Value Added,Camping,11899694.0
YELL,2015,Value Added,Gas,3463176.0
YELL,2015,Value Added,Groceries,5035415.0
YELL,2015,Value Added,Lodging,92466829.0
YELL,2015,Value Added,Recreation Industries,33068152.0
YELL,2015,Value Added,Restaurants,43600460.0
YELL,2015,Value Added,Retail,15172707.0
YELL,2015,Value Added,Secondary Effects,126470583.0
YELL,2015,Value Added,Transportation,30699328.0
YELL,2015,Visitor Spending,Camping,18069267.0
YELL,2015,Visitor Spending,Gas,49599830.0
YELL,2015,Visitor Spending,Groceries,26916875.0
YELL,2015,Visitor Spending,Lodging,160737005.0
YELL,2015,Visitor Spending,Recreation Industries,55993148.0
YELL,2015,Visitor Spending,Restaurants,80533289.0
YELL,2015,Visitor Spending,Retail,49596498.0
YELL,2015,Visitor Spending,Secondary Effects,0.0
YELL,2015,Visitor Spending,Transportation,52174941.0
YELL,2015,Visits,Total,4097709.0
YELL,2016,Economic Output,Camping,19101188.0
YELL,2016,Economic Output,Gas,5694746.0
YELL,2016,Economic Output,Groceries,7984856.0
YELL,2016,Economic Output,Lodging,172658430.0
YELL,2016,Economic Output,Recreation Industries,59784083.0
YELL,2016,Economic Output,Restaurants,85601760.0
YELL,2016,Economic Output,Retail,23955649.0
YELL,2016,Economic Output,Secondary Effects,250270097.0
YELL,2016,Economic Output,Transportation,55331037.0
YELL,2016,Jobs,Camping,251.0
YELL,2016,Jobs,Gas,77.0
YELL,2016,Jobs,Groceries,116.0
YELL,2016,Jobs,Lodging,1992.0
YELL,2016,Jobs,Recreation Industries,891.0
YELL,2016,Jobs,Restaurants,1764.0
YELL,2016,Jobs,Retail,576.0
YELL,2016,Jobs,Secondary Effects,2047.0
YELL,2016,Jobs,Transportation,442.0
YELL,2016,Labor Income,Camping,8941557.0
YELL,2016,Labor Income,Gas,2934744.0
YELL,2016,Labor Income,Groceries,3915547.0
YELL,2016,Labor Income,Lodging,61212206.0
YELL,2016,Labor Income,Recreation Industries,20385782.0
YELL,2016,Labor Income,Restaurants,36138460.0
YELL,2016,Labor Income,Retail,15089635.0
YELL,2016,Labor Income,Secondary Effects,72652559.0
YELL,2016,Labor Income,Transportation,17265948.0
YELL,2016,Value Added,Camping,12447265.0
YELL,2016,Value Added,Gas,3688524.0
YELL,2016,Value Added,Groceries,5363906.0
YELL,2016,Value Added,Lodging,98282492.0
YELL,2016,Value Added,Recreation Industries,35032677.0
YELL,2016,Value Added,Restaurants,46218526.0
YELL,2016,Value Added,Retail,16172300.0
YELL,2016,Value Added,Secondary Effects,134182327.0
YELL,2016,Value Added,Transportation,32520070.0
YELL,2016,Visitor Spending,Camping,19101188.0
YELL,2016,Visitor Spending,Gas,51836199.0
YELL,2016,Visitor Spending,Groceries,28134902.0
YELL,2016,Visitor Spending,Lodging,172658427.0
YELL,2016,Visitor Spending,Recreation Industries,59784083.0
YELL,2016,Visitor Spending,Restaurants,85601757.0
YELL,2016,Visitor Spending,Retail,51872196.0
YELL,2016,Visitor Spending,Secondary Effects,0.0
YELL,2016,Visitor Spending,Transportation,55331036.0
YELL,2016,Visits,Total,4257177.0
YELL,2017,Economic Output,Camping,17915293.0
YELL,2017,Economic Output,Gas,6374412.0
YELL,2017,Economic Output,Groceries,7674639.0
YELL,2017,Economic Output,Lodging,161349583.0
YELL,2017,Economic Output,Recreation Industries,55222963.0
YELL,2017,Economic Output,Restaurants,82008370.0
YELL,2017,Economic Output,Retail,24369085.0
YELL,2017,Economic Output,Secondary Effects,222081515.0
YELL,2017,Economic Output,Transportation,52487314.0
YELL,2017,Jobs,Camping,378.0
YELL,2017,Jobs,Gas,100.0
YELL,2017,Jobs,Groceries,106.0
YELL,2017,Jobs,Lodging,1649.0
YELL,2017,Jobs,Recreation Industries,825.0
YELL,2017,Jobs,Restaurants,1476.0
YELL,2017,Jobs,Retail,575.0
YELL,2017,Jobs,Secondary Effects,1837.0
YELL,2017,Jobs,Transportation,407.0
YELL,2017,Labor Income,Camping,11770857.0
YELL,2017,Labor Income,Gas,3829618.0
YELL,2017,Labor Income,Groceries,3934657.0
YELL,2017,Labor Income,Lodging,51379999.0
YELL,2017,Labor Income,Recreation Industries,21562488.0
YELL,2017,Labor Income,Restaurants,29838963.0
YELL,2017,Labor Income,Retail,15082913.0
YELL,2017,Labor Income,Secondary Effects,65961669.0
YELL,2017,Labor Income,Transportation,16408934.0
YELL,2017,Non-local Visitor Spending,Camping,17915293.0
YELL,2017,Non-local Visitor Spending,Gas,50479571.0
YELL,2017,Non-local Visitor Spending,Groceries,27610083.0
YELL,2017,Non-local Visitor Spending,Lodging,161349587.0
YELL,2017,Non-local Visitor Spending,Recreation Industries,54972322.0
YELL,2017,Non-local Visitor Spending,Restaurants,81418007.0
YELL,2017,Non-local Visitor Spending,Retail,50746372.0
YELL,2017,Non-local Visitor Spending,Secondary Effects,0.0
YELL,2017,Non-local Visitor Spending,Transportation,51720051.0
YELL,2017,Party Days/Nights,Total,2391424.0
YELL,2017,Value Added,Camping,11178823.0
YELL,2017,Value Added,Gas,4090010.0
YELL,2017,Value Added,Groceries,5376950.0
YELL,2017,Value Added,Lodging,96238393.0
YELL,2017,Value Added,Recreation Industries,33180534.0
YELL,2017,Value Added,Restaurants,42449024.0
YELL,2017,Value Added,Retail,16233603.0
YELL,2017,Value Added,Secondary Effects,118440414.0
YELL,2017,Value Added,Transportation,27399983.0
YELL,2017,Visitor Spending,Camping,17915293.0
YELL,2017,Visitor Spending,Gas,50995293.0
YELL,2017,Visitor Spending,Groceries,27806665.0
YELL,2017,Visitor Spending,Lodging,161349587.0
YELL,2017,Visitor Spending,Recreation Industries,55222965.0
YELL,2017,Visitor Spending,Restaurants,82008369.0
YELL,2017,Visitor Spending,Retail,50981349.0
YELL,2017,Visitor Spending,Secondary Effects,0.0
YELL,2017,Visitor Spending,Transportation,52486722.0
YELL,2017,Visits,Total,4116523.0
YELL,2018,Economic Output,Camping,18530760.0
YELL,2018,Economic Output,Gas,8533642.0
YELL,2018,Economic Output,Groceries,8428732.0
YELL,2018,Economic Output,Lodging,168023198.0
YELL,2018,Economic Output,Recreation Industries,57028322.0
YELL,2018,Economic Output,Restaurants,86405363.0
YELL,2018,Economic Output,Retail,26373132.0
YELL,2018,Economic Output,Secondary Effects,225451825.0
YELL,2018,Economic Output,Transportation,48315798.0
YELL,2018,Jobs,Camping,363.0
YELL,2018,Jobs,Gas,84.0
YELL,2018,Jobs,Groceries,90.0
YELL,2018,Jobs,Lodging,1606.0
YELL,2018,Jobs,Recreation Industries,804.0
YELL,2018,Jobs,Restaurants,1443.0
YELL,2018,Jobs,Retail,504.0
YELL,2018,Jobs,Secondary Effects,1794.0
YELL,2018,Jobs,Transportation,401.0
YELL,2018,Labor Income,Camping,11865015.0
YELL,2018,Labor Income,Gas,4867973.0
YELL,2018,Labor Income,Groceries,5074439.0
YELL,2018,Labor Income,Lodging,52493134.0
YELL,2018,Labor Income,Recreation Industries,19207406.0
YELL,2018,Labor Income,Restaurants,31522807.0
YELL,2018,Labor Income,Retail,16965568.0
YELL,2018,Labor Income,Secondary Effects,67631260.0
YELL,2018,Labor Income,Transportation,14238082.0
YELL,2018,Non-local Visitor Spending,Camping,18530760.0
YELL,2018,Non-local Visitor Spending,Gas,51509981.0
YELL,2018,Non-local Visitor Spending,Groceries,29997490.0
YELL,2018,Non-local Visitor Spending,Lodging,168023195.0
YELL,2018,Non-local Visitor Spending,Recreation Industries,56770250.0
YELL,2018,Non-local Visitor Spending,Restaurants,85786843.0
YELL,2018,Non-local Visitor Spending,Retail,51778939.0
YELL,2018,Non-local Visitor Spending,Secondary Effects,0.0
YELL,2018,Non-local Visitor Spending,Transportation,47611586.0
YELL,2018,Party Days/Nights,Total,2392858.0
YELL,2018,Value Added,Camping,12631978.0
YELL,2018,Value Added,Gas,5887903.0
YELL,2018,Value Added,Groceries,6199361.0
YELL,2018,Value Added,Lodging,102241012.0
YELL,2018,Value Added,Recreation Industries,34109638.0
YELL,2018,Value Added,Restaurants,45189578.0
YELL,2018,Value Added,Retail,18561278.0
YELL,2018,Value Added,Secondary Effects,122315208.0
YELL,2018,Value Added,Transportation,28073855.0
YELL,2018,Visitor Spending,Camping,18530760.0
YELL,2018,Visitor Spending,Gas,52034403.0
YELL,2018,Visitor Spending,Groceries,30210508.0
YELL,2018,Visitor Spending,Lodging,168023195.0
YELL,2018,Visitor Spending,Recreation Industries,57028323.0
YELL,2018,Visitor Spending,Restaurants,86405360.0
YELL,2018,Visitor Spending,Retail,52018009.0
YELL,2018,Visitor Spending,Secondary Effects,0.0
YELL,2018,Visitor Spending,Transportation,48315617.0
YELL,2018,Visits,Total,4115001.0
YELL,2019,Economic Output,Camping,17448840.0
YELL,2019,Economic Output,Gas,8300932.0
YELL,2019,Economic Output,Groceries,8195273.0
YELL,2019,Economic Output,Lodging,168806145.0
YELL,2019,Economic Output,Recreation Industries,56443443.0
YELL,2019,Economic Output,Restaurants,85926427.0
YELL,2019,Economic Output,Retail,25725355.0
YELL,2019,Economic Output,Secondary Effects,223653480.0
YELL,2019,Economic Output,Transportation,47551928.0
YELL,2019,Jobs,Camping,342.0
YELL,2019,Jobs,Gas,81.0
YELL,2019,Jobs,Groceries,88.0
YELL,2019,Jobs,Lodging,1613.0
YELL,2019,Jobs,Recreation Industries,795.0
YELL,2019,Jobs,Restaurants,1434.0
YELL,2019,Jobs,Retail,490.0
YELL,2019,Jobs,Secondary Effects,1764.0
YELL,2019,Jobs,Transportation,396.0
YELL,2019,Labor Income,Camping,11172966.0
YELL,2019,Labor Income,Gas,4761573.0
YELL,2019,Labor Income,Groceries,4965326.0
YELL,2019,Labor Income,Lodging,52741003.0
YELL,2019,Labor Income,Recreation Industries,18997193.0
YELL,2019,Labor Income,Restaurants,31338762.0
YELL,2019,Labor Income,Retail,16640945.0
YELL,2019,Labor Income,Secondary Effects,67101616.0
YELL,2019,Labor Income,Transportation,14074653.0
YELL,2019,Non-local Visitor Spending,Camping,17448839.0
YELL,2019,Non-local Visitor Spending,Gas,50096959.0
YELL,2019,Non-local Visitor Spending,Groceries,29163266.0
YELL,2019,Non-local Visitor Spending,Lodging,168806139.0
YELL,2019,Non-local Visitor Spending,Recreation Industries,56186767.0
YELL,2019,Non-local Visitor Spending,Restaurants,85311615.0
YELL,2019,Non-local Visitor Spending,Retail,50504203.0
YELL,2019,Non-local Visitor Spending,Secondary Effects,0.0
YELL,2019,Non-local Visitor Spending,Transportation,46854562.0
YELL,2019,Party Days/Nights,Total,2330955.0
YELL,2019,Value Added,Camping,11895194.0
YELL,2019,Value Added,Gas,5759211.0
YELL,2019,Value Added,Groceries,6066059.0
YELL,2019,Value Added,Lodging,102723787.0
YELL,2019,Value Added,Recreation Industries,33736329.0
YELL,2019,Value Added,Restaurants,44925741.0
YELL,2019,Value Added,Retail,18206122.0
YELL,2019,Value Added,Secondary Effects,121323386.0
YELL,2019,Value Added,Transportation,27763283.0
YELL,2019,Visitor Spending,Camping,17448839.0
YELL,2019,Visitor Spending,Gas,50615441.0
YELL,2019,Visitor Spending,Groceries,29373739.0
YELL,2019,Visitor Spending,Lodging,168806139.0
YELL,2019,Visitor Spending,Recreation Industries,56443441.0
YELL,2019,Visitor Spending,Restaurants,85926426.0
YELL,2019,Visitor Spending,Retail,50740344.0
YELL,2019,Visitor Spending,Secondary Effects,0.0
YELL,2019,Visitor Spending,Transportation,47551207.0
YELL,2019,Visits,Total,4020288.0
YELL,2020,Economic Output,Camping,16048967.0
YELL,2020,Economic Output,Gas,7451312.0
YELL,2020,Economic Output,Groceries,7393552.0
YELL,2020,Economic Output,Lodging,140786155.0
YELL,2020,Economic Output,Recreation Industries,52273240.0
YELL,2020,Economic Output,Restaurants,73357191.0
YELL,2020,Economic Output,Retail,23155508.0
YELL,2020,Economic Output,Secondary Effects,195820423.0
YELL,2020,Economic Output,Transportation,44155040.0
YELL,2020,Jobs,Camping,314.0
YELL,2020,Jobs,Gas,73.0
YELL,2020,Jobs,Groceries,79.0
YELL,2020,Jobs,Lodging,1346.0
YELL,2020,Jobs,Recreation Industries,736.0
YELL,2020,Jobs,Restaurants,1224.0
YELL,2020,Jobs,Retail,439.0
YELL,2020,Jobs,Secondary Effects,1530.0
YELL,2020,Jobs,Transportation,369.0
YELL,2020,Labor Income,Camping,10277227.0
YELL,2020,Labor Income,Gas,4297999.0
YELL,2020,Labor Income,Groceries,4508125.0
YELL,2020,Labor Income,Lodging,43989291.0
YELL,2020,Labor Income,Recreation Industries,17581387.0
YELL,2020,Labor Income,Restaurants,26746608.0
YELL,2020,Labor Income,Retail,15061937.0
YELL,2020,Labor Income,Secondary Effects,58691491.0
YELL,2020,Labor Income,Transportation,13126707.0
YELL,2020,Non-local Visitor Spending,Camping,16048966.0
YELL,2020,Non-local Visitor Spending,Gas,44910922.0
YELL,2020,Non-local Visitor Spending,Groceries,26287524.0
YELL,2020,Non-local Visitor Spending,Lodging,140786148.0
YELL,2020,Non-local Visitor Spending,Recreation Industries,52012200.0
YELL,2020,Non-local Visitor Spending,Restaurants,72731673.0
YELL,2020,Non-local Visitor Spending,Retail,45432780.0
YELL,2020,Non-local Visitor Spending,Secondary Effects,0.0
YELL,2020,Non-local Visitor Spending,Transportation,43448613.0
YELL,2020,Party Days/Nights,Total,2136002.0
YELL,2020,Value Added,Camping,10941553.0
YELL,2020,Value Added,Gas,5198510.0
YELL,2020,Value Added,Groceries,5507505.0
YELL,2020,Value Added,Lodging,85678052.0
YELL,2020,Value Added,Recreation Industries,31222058.0
YELL,2020,Value Added,Restaurants,38342648.0
YELL,2020,Value Added,Retail,16478599.0
YELL,2020,Value Added,Secondary Effects,106277781.0
YELL,2020,Value Added,Transportation,25904257.0
YELL,2020,Visitor Spending,Camping,16048966.0
YELL,2020,Visitor Spending,Gas,45434823.0
YELL,2020,Visitor Spending,Groceries,26500188.0
YELL,2020,Visitor Spending,Lodging,140786148.0
YELL,2020,Visitor Spending,Recreation Industries,52273238.0
YELL,2020,Visitor Spending,Restaurants,73357190.0
YELL,2020,Visitor Spending,Retail,45671608.0
YELL,2020,Visitor Spending,Secondary Effects,0.0
YELL,2020,Visitor Spending,Transportation,44153537.0
YELL,2020,Visits,Total,3806306.0
YELL,2021,Economic Output,Camping,21384559.0
YELL,2021,Economic Output,Gas,16869233.0
YELL,2021,Economic Output,Groceries,12126407.0
YELL,2021,Economic Output,Lodging,201882566.0
YELL,2021,Economic Output,Recreation Industries,69370317.0
YELL,2021,Economic Output,Restaurants,105593169.0
YELL,2021,Economic Output,Retail,33179395.0
YELL,2021,Economic Output,Secondary Effects,314856113.0
YELL,2021,Economic Output,Transportation,59073361.0
YELL,2021,Jobs,Camping,270.0
YELL,2021,Jobs,Gas,129.0
YELL,2021,Jobs,Groceries,134.0
YELL,2021,Jobs,Lodging,2074.0
YELL,2021,Jobs,Recreation Industries,1104.0
YELL,2021,Jobs,Restaurants,1570.0
YELL,2021,Jobs,Retail,514.0
YELL,2021,Jobs,Secondary Effects,2179.0
YELL,2021,Jobs,Transportation,762.0
YELL,2021,Labor Income,Camping,10566945.0
YELL,2021,Labor Income,Gas,8113605.0
YELL,2021,Labor Income,Groceries,6659096.0
YELL,2021,Labor Income,Lodging,73771927.0
YELL,2021,Labor Income,Recreation Industries,31797203.0
YELL,2021,Labor Income,Restaurants,36179599.0
YELL,2021,Labor Income,Retail,21252002.0
YELL,2021,Labor Income,Secondary Effects,86844764.0
YELL,2021,Labor Income,Transportation,18848946.0
YELL,2021,Non-local Visitor Spending,Camping,21384559.0
YELL,2021,Non-local Visitor Spending,Gas,75937269.0
YELL,2021,Non-local Visitor Spending,Groceries,36234068.0
YELL,2021,Non-local Visitor Spending,Lodging,201882566.0
YELL,2021,Non-local Visitor Spending,Recreation Industries,69033378.0
YELL,2021,Non-local Visitor Spending,Restaurants,104745278.0
YELL,2021,Non-local Visitor Spending,Retail,59364283.0
YELL,2021,Non-local Visitor Spending,Secondary Effects,0.0
YELL,2021,Non-local Visitor Spending,Transportation,58149122.0
